clean_tokens
"['climate', 'change', 'and', 'displacement', 'the', 'impact', 'human', 'rights', 'committee', 'views', 'the', 'case', 'teitiota', 'new', 'zealand', 'the', 'state', 'obligation', 'the', 'protection', 'climate', 'refugee']"
"['ganggu', 'cemas', 'trauma', 'mekanisme', 'tahan', 'diri', 'novel', 'the', 'queens', 'gambit', 'kaji', 'psikoanalisis', 'sigmund', 'freud']"
"['manajemen', 'strategis', 'kembang', 'usahatani', 'agroforestri', 'talas', 'beneng', 'xanthosoma', 'undipes', 'koch', 'kabupaten', 'ciamis']"
"['evaluasi', 'kerja', 'rumah', 'instan', 'struktur', 'baja', 'risba', 'metode', 'uji', 'siklik', 'nonlinear', 'time', 'history']"
"['nilai', 'minat', 'karyawan', 'guna', 'virtual', 'reality', 'usaha', 'bursa', 'efek', 'indonesia', 'guna', 'fuzzy', 'inference', 'system', 'fis']"
"['makin', 'tinggi', 'didik', 'makin', 'rendah', 'puas', 'kerja', 'analisis', 'hubung', 'capai', 'didik', 'puas', 'kerja', 'kelompok', 'tenaga', 'kerja', 'mandiri', 'tenaga', 'kerja', 'bayar', 'indonesia']"
"['strategi', 'pimpin', 'perempuan', 'institusi', 'islam', 'buddha', 'theravada', 'indonesia']"
"['dinamika', 'politik', 'ekologi', 'akuisisi', 'lahan', 'tani', 'ekspansi', 'industri', 'kelapa', 'sawit', 'desa', 'seluma']"
"['narrative', 'review', 'adverse', 'drug', 'reactions', 'terapi', 'diabetes', 'melitus', 'tipe']"
"['identifikasi', 'mikrorna', 'intraseluler', 'jaring', 'kanker', 'ovarium', 'tipe', 'endometrioid', 'clear', 'cell', 'eksplorasi', 'molekular', 'marker', 'potensial', 'rangka', 'kembang', 'terapi', 'target']"
"['analisis', 'spasiotemporal', 'prediksi', 'model', 'bayesian', 'sir', 'kait', 'sebar', 'kasus', 'covid', 'pra', 'pasca', 'vaksinasi', 'provinsi', 'yogyakarta']"
"['conceptual', 'process', 'design', 'acidogenic', 'fermentation', 'from', 'oil', 'palm', 'empty', 'fruit', 'bunch', 'produce', 'volatile', 'fatty', 'acids', 'for', 'fungal', 'growth']"
"['kontribusi', 'hutan', 'rakyat', 'dapat', 'rumah', 'tangga', 'tani', 'hutan', 'kasus', 'sekar', 'pijer', 'desa', 'giri', 'sekar', 'panggang', 'gunungkidul']"
"['analisis', 'proses', 'rencana', 'kelola', 'hutan', 'sama', 'masyarakat', 'studi', 'kasus', 'desa', 'cileuya', 'camat', 'cimahi', 'kabupaten', 'kuningan']"
"['analisis', 'efektivitas', 'lapor', 'kelola', 'dana', 'desa', 'masyarakat', 'cegah', 'seleweng', 'desa', 'ambarketawang', 'tahun', 'anggar']"
"['pengaruh', 'pilih', 'presiden', 'return', 'dagang', 'saham', 'indonesia']"
"['pengaruh', 'arang', 'sekam', 'siram', 'sifat', 'biokimia', 'fisiologis', 'tumbuh', 'fase', 'vegetatif', 'tanam', 'jali', 'coix', 'lacryma', 'joby']"
"['analisis', 'pengaruh', 'peringkat', 'kredit', 'nasional', 'internasional', 'manfaat', 'line', 'credit', 'pandemi', 'covid', 'variabel', 'moderasi']"
"['identifikasi', 'bagi', 'selatan', 'pulau', 'jawa', 'guna', 'metode', 'tomografi', 'waktu', 'tempuh', 'double', 'difference']"
"['studi', 'eksperimental', 'coefficient', 'lift', 'coefficient', 'drag', 'model', 'pesawat', 'sukhoi', 'superjet', 'guna', 'water', 'tunnel']"
"['studi', 'tahan', 'coo', 'hkust', 'berkas', 'elektron', 'dosis']"
"['revitalisasi', 'kawasan', 'pecinan', 'glodok', 'dekat', 'placemaking']"
"['implementasi', 'sistem', 'monitoring', 'jaring', 'usaha', 'guna', 'zabbix', 'ingat', 'via', 'whatsapp', 'studi', 'kasus', 'hino', 'motors', 'manufacturing', 'indonesia']"
"['analisis', 'peleset', 'nama', 'produk', 'konten', 'video', 'tiktok']"
"['the', 'influence', 'social', 'media', 'marketing', 'and', 'service', 'quality', 'purchase', 'intention', 'with', 'trust', 'mediating', 'variable', 'braling', 'grand', 'hotel']"
"['autentikasi', 'kopi', 'robusta', 'kasingsat', 'adulteran', 'dasar', 'karakter', 'makroskopis', 'mikroskopis', 'kromatografi', 'lapis', 'tipis', 'densitometri', 'dekat', 'kemometrika']"
"['analsisis', 'kualitas', 'komunikasi', 'data', 'jarak', 'jauh', 'bas', 'teknologi', 'lora', 'long', 'range', 'kembang', 'smart', 'irrigation', 'system', 'kebun']"
"['the', 'folklore', 'content', 'commodification', 'practice', 'online', 'game', 'content', 'analysis', 'mobile', 'legends', 'bang', 'bang', 'hero']"
"['formulasi', 'sedia', 'nanoemulgel', 'andrografolid', 'guna', 'transdermal']"
"['pengaruh', 'atur', 'diet', 'rendah', 'kalori', 'profil', 'mikrobiota', 'asam', 'lemak', 'rantai', 'pendek', 'scfa', 'secretory', 'imunoglobulin', 'siga', 'orang', 'dewasa', 'lebih', 'berat', 'badan', 'obesitas']"
"['dekat', 'lean', 'healthcare', 'tingkat', 'efisiensi', 'waktu', 'layan', 'unit', 'farmasi', 'rawat', 'jalan', 'pku', 'muhammadiyah', 'gamping', 'yogyakarta']"
"['terap', 'metode', 'balanced', 'scorecard', 'susun', 'sistem', 'ukur', 'kerja', 'usaha', 'studi', 'kasus', 'usaha', 'maharani', 'handicraft']"
"['prototipe', 'tempat', 'cuci', 'tangan', 'otomatis', 'integrasi', 'palang', 'pintu', 'elektronis', 'sensor', 'bas', 'mikrokontroler']"
"['analisis', 'sesuai', 'manfaat', 'ruang', 'rencana', 'tata', 'ruang', 'wilayah', 'kabupaten', 'sukoharjo']"
"['sintesis', 'kalkon', 'benzaldehida', 'turun', 'kloroasetofenon', 'guna', 'metode', 'microwave', 'asissted', 'organic', 'syinthesis', 'uji', 'aktivitas', 'antiplasmodium', 'falciparum', 'vitro', 'silico']"
"['kembang', 'fitur', 'face', 'recognition', 'website', 'premati']"
"['peran', 'imbang', 'hidup', 'kerja', 'mediasi', 'pengaruh', 'dukung', 'organisasional', 'persepsi', 'depresi', 'cemas']"
"['analisis', 'perilaku', 'tegang', 'regang', 'timbun', 'atas', 'tanah', 'lunak', 'kuat', 'stone', 'column', 'dasar', 'simulasi', 'numeris', 'studi', 'kasus', 'sta', 'bangun', 'jalan', 'tol', 'yogyakarta', 'bawen']"
"['strategi', 'rencana', 'kampanye', 'aman', 'tertib', 'masyarakat', 'kamtibmas', 'humas', 'polres', 'purworejo', 'bas', 'media', 'online', 'tahun']"
"['hubung', 'tingkat', 'didik', 'tahu', 'orang', 'tua', 'kena', 'cabut', 'gigi', 'anak', 'negeri', 'cideng', 'jakarta', 'pusat']"
"['isu', 'etika', 'teliti', 'libat', 'orang', 'skizofrenia', 'scoping', 'review', 'studi', 'kualitatif']"
"['military', 'partnership', 'diplomacy', 'case', 'study', 'the', 'indonesia', 'garuda', 'shield', 'joint', 'exercises']"
"['uji', 'efektivitas', 'preventive', 'maintenance', 'hitung', 'nilai', 'andal', 'reliability', 'hydraulic', 'pump', 'metode', 'weibull', 'excavator', 'ton']"
"['pengaruh', 'struktur', 'modal', 'ukur', 'usaha', 'kerja', 'uang', 'perban', 'indonesia', 'lama', 'pandemi', 'covid', 'studi', 'empiris', 'bank', 'persero', 'bank', 'swasta', 'nasional', 'indonesia', 'tahun']"
"['faktor', 'faktor', 'pengaruh', 'puas', 'konsumen', 'commerce', 'festival', 'belanja', 'daring']"
"['korelasi', 'derajat', 'stenosis', 'foraminal', 'neural', 'dasar', 'magnetic', 'resonance', 'imaging', 'derajat', 'nyeri', 'radikular', 'pasien', 'herniasi', 'diskus', 'intervertebra', 'servikales']"
"['geographic', 'object', 'based', 'image', 'analysis', 'geobia', 'refinement', 'guna', 'convolutional', 'neural', 'network', 'ekstraksi', 'guna', 'lahan']"
"['preservasi', 'film', 'seluloid', 'wujud', 'selamat', 'film', 'indonesia', 'studi', 'kasus', 'direktorat', 'film', 'musik', 'media', 'menteri', 'didik', 'budaya', 'riset', 'teknologi', 'tahun']"
"['dampak', 'demonopolisasi', 'kai', 'persero', 'pelindo', 'persero', 'saing', 'usaha', 'jasa', 'perkeretaapian', 'jasa', 'kepelabuhanan']"
"['profil', 'senyawa', 'gizi', 'antigizi', 'cerna', 'protein', 'vitro', 'biji', 'jengkol', 'pithecellobium', 'jiringa', 'rebus', 'kukus', 'goreng']"
"['efek', 'papar', 'medan', 'listrik', 'frekuensi', 'tengah', 'ekspresi', 'relatif', 'mrna', 'jaring', 'tumor', 'payudara', 'otak', 'hepar', 'tikus', 'rattus', 'norvegicus', 'berkenhout']"
"['ancang', 'sistem', 'catat', 'pantau', 'tekan', 'air', 'jarak', 'jauh', 'bas', 'iot', 'area', 'buka', 'studi', 'kasus', 'fasilitas', 'distribusi', 'air', 'bersih', 'sarana', 'catur', 'tirta', 'kelola']"
"['formulasi', 'strategi', 'kayu', 'tang', 'bekapang', 'saing', 'industri', 'umkm', 'rajin', 'tangan', 'bahan', 'dasar', 'kayu']"
"['evaluasi', 'sistem', 'tebang', 'pilih', 'tanam', 'indonesia', 'intensif', 'tptii', 'sari', 'bumi', 'kusuma', 'kalimantan', 'tengah']"
"['karakteristik', 'fisiko', 'kimia', 'pati', 'singkong', 'gajah', 'hasil', 'modifikasi', 'guna', 'ozon', 'aplikasi', 'gelling', 'agent', 'jelly', 'candy']"
"['sikap', 'masyarakat', 'tempat', 'desa', 'jrakah', 'samir', 'tetap', 'taman', 'nasional', 'gunung', 'rapi']"
"['strategi', 'kembang', 'ekonomi', 'lokal', 'industri', 'gula', 'semut', 'kabupaten', 'kulon', 'progo']"
"['work', 'meaningfulness', 'dorong', 'utama', 'sukses', 'karier', 'milenial']"
"['prioritas', 'kembang', 'ruang', 'buka', 'hijau', 'dasar', 'analisis', 'fenomena', 'urban', 'heat', 'island', 'kota', 'semarang']"
"['analisis', 'tingkat', 'tekan', 'bunyi', 'alat', 'musik', 'bundengan', 'guna', 'model', 'kowangan', 'bentuk', 'dasar', 'delap', 'bola']"
"['pengaruh', 'tambah', 'lactobacillus', 'acidophilus', 'tepung', 'kulit', 'pisang', 'pok', 'musa', 'paradisiaca', 'forma', 'typical', 'kualitas', 'kefir', 'susu', 'kambing']"
"['estimasi', 'serap', 'gas', 'karbon', 'dioksida', 'strategi', 'kembang', 'publik', 'kabupaten', 'sleman', 'diy']"
"['variasi', 'gen', 'ace', 'nyamuk', 'aedes', 'aegypti', 'diptera', 'culicidae', 'resisten', 'organofosfat', 'dusun', 'plosokuning', 'kabupaten', 'sleman']"
"['analisa', 'kuat', 'material', 'aluminium', 'trucks', 'skateboard']"
"['aggregate', 'planning', 'and', 'strategy', 'improve', 'sales', 'and', 'profitability', 'case', 'study']"
"['alam', 'estetis', 'tinjau', 'perspektif', 'dekat', 'konten', 'noel', 'carroll']"
"['refleksi', 'filosofis', 'atas', 'kurikulum', 'didik', 'sokola', 'institute', 'perspektif', 'filsafat', 'didik', 'hadjar', 'dewantara']"
"['dukung', 'studiefonds', 'didik', 'perempuan', 'mangkunegaran', 'masa', 'krisis', 'ekonomi', 'tahun']"
"['sintesis', 'senyawa', 'turun', 'kalkon', 'fenilpirazolina', 'bas', 'asetilpiridin', 'uji', 'sitotoksisitasnya', 'sel', 'kanker']"
"['tambah', 'empati', 'open', 'domain', 'generative', 'based', 'chatbot', 'bahasa', 'indonesia', 'guna', 'seq', 'seq', 'bert']"
"['rancang', 'bangun', 'program', 'sistem', 'otomatis', 'mesin', 'botlle', 'brush', 'maker', 'bas', 'programmable', 'logic', 'controller', 'human', 'machine', 'int', 'erfac']"
"['lawan', 'warga', 'dampak', 'kelola', 'tempat', 'olah', 'sampah', 'padu', 'piyungan', 'bantul', 'daerah', 'istimewa', 'yogyakarta']"
"['hubung', 'interaksi', 'diabetes', 'mellitus', 'hipertensi', 'mortalitas', 'covid', 'rsud', 'sleman', 'rsa', 'ugm']"
"['terap', 'metode', 'heuristic', 'line', 'balancing', 'tingkat', 'efisiensi', 'lini', 'produksi', 'frozen', 'food', 'cut', 'boiled', 'octopus', 'istana', 'cipta', 'sembada', 'banyuwangi']"
"['data', 'splitting', 'method', 'stacking', 'with', 'support', 'vector', 'machine', 'and', 'nearest', 'neighbors', 'for', 'predicting', 'flood', 'special', 'capital', 'region', 'jakarta']"
